estado,monto
Pagado,20000
Pagado,26000
Pagado,16450
Pagado,10000
Pagado,25000
Pagado,8100
Pagado,24000
Pagado,10000
Pagado,10000
Pagado,6000
Pagado,18000
Pagado,24000
Pagado,20000
Pagado,20000
Pagado,6000
Pagado,25000
Pagado,20000
Pagado,31825
Pagado,15200
Pagado,16000
Pagado,20000
Pagado,24225
Pagado,25000
Pagado,18000
Pagado,35000
Pagado,6000
Pagado,35000
Pagado,2200
Pagado,15600
Pagado,35000
Pagado,20000
Pagado,24000
Pagado,8000
Pagado,30000
Pagado,9600
Pagado,30000
Pagado,16200
Pagado,9600
Pagado,23650
Pagado,12000
Pagado,25000
Pagado,19500
Pagado,35000
Pagado,30000
Pagado,22000
Pagado,35000
Pagado,14900
Pagado,25450
Pagado,16200
Pagado,16000
Pagado,18000
Pagado,20000
Pagado,15000
Pagado,8000
Pagado,20000
Pagado,14000
Pagado,17500
Pagado,25000
Pagado,20000
Pagado,20925
Pagado,32750
Pagado,18650
Pagado,15000
Pagado,12000
Pagado,17800
Pagado,24600
Pagado,14400
Pagado,21000
Pagado,25000
Pagado,10000
Pagado,20000
Pagado,18225
Pagado,19500
Pagado,30000
Pagado,19200
Pagado,15050
Pagado,24600
Pagado,21000
Pagado,16000
Pagado,20000
Pagado,20000
Pagado,18000
Pagado,25000
Pagado,16000
Pagado,22750
Pagado,35000
Pagado,16000
Pagado,19600
Pagado,12000
Pagado,10000
Pagado,20000
Pagado,13450
Pagado,7200
Pagado,35000
Pagado,18000
Pagado,25000
Pagado,17000
Pagado,18000
Pagado,4200
Pagado,35000
Pagado,13500
Pagado,8500
Pagado,35000
Pagado,22500
Pagado,24000
Pagado,25000
Pagado,26000
Pagado,28775
Pagado,16000
Pagado,25000
Pagado,27575
Pagado,11000
Pagado,10000
Pagado,21600
Pagado,20000
Pagado,15000
Pagado,11900
Pagado,16000
Pagado,10000
Pagado,16000
Pagado,21600
Pagado,28625
Pagado,10000
Pagado,11200
Pagado,21125
Pagado,5800
Pagado,12000
Pagado,12800
Pagado,15000
Pagado,20000
Pagado,16000
Pagado,35000
Pagado,5000
Pagado,16800
Pagado,15000
Pagado,15000
Pagado,7500
Pagado,30000
Pagado,16000
Pagado,12000
Pagado,21475
Pagado,24225
Pagado,35000
Pagado,30000
Pagado,25000
Pagado,29700
Pagado,35000
Pagado,17100
Pagado,20000
Pagado,35000
Pagado,15000
Pagado,12000
Pagado,16950
Pagado,3600
Pagado,25000
Pagado,20000
Pagado,17475
Pagado,35000
Pagado,20000
Pagado,18000
Pagado,35000
Pagado,18000
Pagado,12000
Pagado,15000
Pagado,35000
Pagado,13000
Pagado,35000
Pagado,20000
Pagado,18000
Pagado,30000
Pagado,20000
Pagado,25000
Pagado,16500
Pagado,24000
Pagado,28000
Pagado,12050
Pagado,18000
Pagado,10350
Pagado,12175
Pagado,15000
Pagado,17175
Pagado,14000
Pagado,8875
Pagado,28000
Pagado,14000
Pagado,16000
Pagado,25000
Pagado,28000
Pagado,25000
Pagado,20375
Pagado,2525
Pagado,9550
Pagado,14000
Pagado,19200
Pagado,24250
Pagado,18000
Pagado,1000
Pagado,10000
Pagado,19600
Pagado,11000
Pagado,20000
Pagado,14000
Pagado,35000
Pagado,28500
Pagado,20725
Pagado,3600
Pagado,15000
Pagado,15000
Pagado,21575
Pagado,10500
Pagado,12000
Pagado,12000
Pagado,18000
Pagado,12000
Pagado,20375
Pagado,17000
Pagado,12000
Pagado,26000
Pagado,5000
Pagado,6075
Pagado,15000
Pagado,8000
Pagado,20000
Pagado,28625
Pagado,15000
Pagado,30000
Pagado,17000
Pagado,18000
Pagado,12700
Pagado,20000
Pagado,19200
Pagado,10675
Pagado,3700
Pagado,33825
Pagado,18000
Pagado,18000
Pagado,29000
Pagado,20000
Pagado,30000
Pagado,14200
Pagado,35000
Pagado,26800
Pagado,10000
Pagado,16750
Pagado,15250
Pagado,12000
Pagado,24000
Pagado,4800
Pagado,25975
Pagado,24000
Pagado,20000
Pagado,20000
Pagado,27575
Pagado,30000
Pagado,12775
Pagado,15000
Pagado,8875
Pagado,12000
Pagado,35000
Pagado,25000
Pagado,18000
Pagado,16850
Pagado,16000
Pagado,24000
Pagado,25000
Pagado,11500
Pagado,22000
Pagado,35000
Pagado,25475
Pagado,35000
Pagado,20000
Pagado,17475
Pagado,32750
Pagado,24000
Pagado,18000
Pagado,12000
Pagado,30075
Pagado,21000
Pagado,14700
Pagado,15000
Pagado,15000
Pagado,29000
Pagado,11500
Pagado,24000
Pagado,22100
Pagado,14400
Pagado,32350
Pagado,15000
Pagado,18825
Pagado,15000
Pagado,24000
Pagado,35000
Pagado,20000
Pagado,15000
Pagado,14500
Pagado,18000
Pagado,18000
Pagado,15000
Pagado,20000
Pagado,28000
Pagado,15000
Pagado,30000
Pagado,24000
Pagado,10750
Pagado,12000
Pagado,18000
Pagado,15875
Pagado,30000
Pagado,15000
Pagado,30000
Pagado,35000
Pagado,22000
Pagado,5000
Pagado,13000
Pagado,16000
Pagado,10000
Pagado,2000
Pagado,12000
Pagado,19875
Pagado,11000
Pagado,25050
Pagado,35000
Pagado,16000
Pagado,18825
Pagado,10000
Pagado,35000
Pagado,21000
Pagado,16800
Pagado,18900
Pagado,10000
Pagado,31300
Pagado,19600
Pagado,26400
Pagado,7750
Pagado,14000
Pagado,20000
Pagado,28000
Pagado,3500
Pagado,30000
Pagado,18000
Pagado,30600
Pagado,18000
Pagado,12000
Pagado,20000
Pagado,24000
Pagado,14950
Pagado,19000
Pagado,35000
Pagado,24575
Pagado,4200
Pagado,18000
Pagado,30000
Pagado,16400
Pagado,26000
Pagado,11200
Pagado,15925
Pagado,35000
Pagado,15000
Pagado,1750
Pagado,14000
Pagado,20000
Pagado,29700
Pagado,21350
Pagado,20000
Pagado,24575
Pagado,14000
Pagado,10400
Pagado,21000
Pagado,35000
Pagado,16000
Pagado,25000
Pagado,20000
Pagado,20950
Pagado,27625
Pagado,20000
Pagado,27250
Pagado,35000
Pagado,21850
Pagado,5600
Pagado,20000
Pagado,17000
Pagado,15600
Pagado,17000
Pagado,4200
Pagado,25000
Pagado,16000
Pagado,11000
Pagado,21250
Pagado,5000
Pagado,16750
Pagado,14800
Pagado,20000
Pagado,20000
Pagado,16000
Pagado,17500
Pagado,35000
Pagado,24000
Pagado,22000
Pagado,30000
Pagado,25000
Pagado,15850
Pagado,14400
Pagado,6250
Pagado,8000
Pagado,20000
Pagado,13000
Pagado,20000
Pagado,20000
Pagado,26500
Pagado,21250
Pagado,21000
Pagado,35000
Pagado,35000
Pagado,10000
Pagado,25200
Pagado,30000
Pagado,16000
Pagado,25000
Pagado,10000
Pagado,7750
Pagado,35000
Pagado,32000
Pagado,16000
Pagado,20000
Pagado,13000
Pagado,20000
Pagado,35000
Pagado,18000
Pagado,12000
Pagado,15000
Pagado,35000
Pagado,15000
Pagado,13000
Pagado,20000
Pagado,19750
Pagado,15000
Pagado,35000
Pagado,20000
Pagado,4000
Pagado,7800
Pagado,20000
Pagado,13750
Pagado,21000
Pagado,19700
Pagado,14125
Pagado,35000
Pagado,33425
Pagado,25000
Pagado,31375
Pagado,20000
Pagado,15000
Pagado,19200
Pagado,31500
Pagado,16000
Pagado,5000
Pagado,25475
Pagado,23325
Pagado,7200
Pagado,12000
Pagado,30000
Pagado,18200
Pagado,25000
Pagado,18000
Pagado,25875
Pagado,20000
Pagado,33000
Pagado,25200
Pagado,6525
Pagado,19750
Pagado,3000
Pagado,21200
Pagado,24000
Pagado,18600
Pagado,35000
Pagado,30225
Pagado,24000
Pagado,27050
Pagado,34800
Pagado,19000
Pagado,20000
Pagado,13250
Pagado,21725
Pagado,32875
Pagado,20000
Pagado,20000
Pagado,17600
Pagado,25000
Pagado,21000
Pagado,20000
Pagado,30000
Pagado,35000
Pagado,24000
Pagado,25000
Pagado,20000
Pagado,35000
Pagado,20000
Pagado,21200
Pagado,24000
Pagado,17000
Pagado,6000
Pagado,10625
Pagado,24925
Pagado,24250
Pagado,35000
Pagado,13225
Pagado,24000
Pagado,13000
Pagado,24000
Pagado,10000
Pagado,23000
Pagado,16000
Pagado,35000
Pagado,30000
Pagado,14400
Pagado,26000
Pagado,22750
Pagado,30000
Pagado,3200
Pagado,25000
Pagado,13000
Pagado,7000
Pagado,25000
Pagado,12600
Pagado,22550
Pagado,18000
Pagado,32100
Pagado,18000
Pagado,11200
Pagado,34900
Pagado,18825
Pagado,35000
Pagado,16800
Pagado,24650
Pagado,20400
Pagado,2800
Pagado,16800
Pagado,22000
Pagado,22250
Pagado,14000
Pagado,20000
Pagado,18000
Pagado,27600
Pagado,14000
Pagado,28100
Pagado,35000
Pagado,24000
Pagado,21050
Pagado,15000
Pagado,2400
Pagado,22100
Pagado,20000
Pagado,34000
Pagado,18675
Pagado,10000
Pagado,27575
Pagado,22000
Pagado,28000
Pagado,16000
Pagado,35000
Pagado,19750
Pagado,35000
Pagado,18000
Pagado,21000
Pagado,14000
Pagado,35000
Pagado,16000
Pagado,16000
Pagado,30000
Pagado,35000
Pagado,16000
Pagado,28000
Pagado,35000
Pagado,25000
Pagado,12000
Pagado,35000
Pagado,20000
Pagado,11550
Pagado,16000
Pagado,35000
Pagado,25000
Pagado,16100
Pagado,27600
Pagado,11000
Pagado,34475
Pagado,20000
Pagado,28000
Pagado,13900
Pagado,24250
Pagado,13000
Pagado,10000
Pagado,24000
Pagado,20000
Pagado,18000
Pagado,18550
Pagado,35000
Pagado,35000
Pagado,19750
Pagado,18000
Pagado,22400
Pagado,25000
Pagado,15200
Pagado,8000
Pagado,19125
Pagado,17500
Pagado,16525
Pagado,25000
Pagado,7500
Pagado,20000
Pagado,10000
Pagado,28000
Pagado,10000
Pagado,1500
Pagado,13325
Pagado,20000
Pagado,29900
Pagado,5000
Pagado,35000
Pagado,23325
Pagado,25000
Pagado,8000
Pagado,10000
Pagado,15000
Pagado,15000
Pagado,24000
Pagado,22000
Pagado,22950
Pagado,16000
Pagado,5000
Pagado,19125
Pagado,15000
Pagado,35000
Pagado,10000
Pagado,10000
Pagado,18175
Pagado,35000
Pagado,10000
Pagado,10625
Pagado,28000
Pagado,14700
Pagado,10000
Pagado,16200
Pagado,14275
Pagado,18000
Pagado,11975
Pagado,35000
Pagado,15000
Pagado,15000
Pagado,12800
Pagado,15000
Pagado,20000
Pagado,20000
Pagado,35000
Pagado,7000
Pagado,18000
Pagado,16000
Pagado,5800
Pagado,14500
Pagado,18800
Pagado,10000
Pagado,10000
Pagado,15600
Pagado,22400
Pagado,15000
Pagado,30000
Pagado,22750
Pagado,18000
Pagado,20000
Pagado,5000
Pagado,20000
Pagado,29900
Pagado,31500
Pagado,12000
Pagado,35000
Pagado,16000
Pagado,10000
Pagado,16000
Pagado,19400
Pagado,17000
Pagado,16350
Pagado,20000
Pagado,14975
Pagado,18800
Pagado,12000
Pagado,20000
Pagado,16000
Pagado,19200
Pagado,16500
Pagado,22850
Pagado,9925
Pagado,28000
Pagado,15000
Pagado,12000
Pagado,30000
Pagado,20000
Pagado,20000
Pagado,25000
Pagado,25000
Pagado,15250
Pagado,13200
Pagado,20000
Pagado,33950
Pagado,21000
Pagado,15000
Pagado,25275
Pagado,10000
Pagado,30000
Pagado,16000
Pagado,21000
Pagado,25000
Pagado,20000
Pagado,24000
Pagado,12000
Pagado,20000
Pagado,32000
Pagado,17600
Pagado,10000
Pagado,10200
Pagado,22000
Pagado,5550
Pagado,28800
Pagado,13200
Pagado,16000
Pagado,20000
Pagado,17200
Pagado,12000
Pagado,11200
Pagado,22400
Pagado,35000
Pagado,28000
Pagado,35000
Pagado,30000
Pagado,18725
Pagado,18000
Pagado,35000
Pagado,20000
Pagado,18000
Pagado,10000
Pagado,16500
Pagado,12000
Pagado,10000
Pagado,12000
Pagado,10000
Pagado,20000
Pagado,12000
Pagado,18000
Pagado,24000
Pagado,15800
Pagado,29700
Pagado,17600
Pagado,23500
Pagado,18000
Pagado,18000
Pagado,7800
Pagado,10650
Pagado,13200
Pagado,30000
Pagado,12000
Pagado,33600
Pagado,20000
Pagado,20050
Pagado,25000
Pagado,20000
Pagado,20000
Pagado,30000
Pagado,30000
Pagado,14600
Pagado,16200
Pagado,16800
Pagado,28000
Pagado,24000
Pagado,12000
Pagado,26000
Pagado,29000
Pagado,20000
Pagado,25000
Pagado,15000
Pagado,16800
Pagado,20250
Pagado,20000
Pagado,30000
Pagado,29000
Pagado,14400
Pagado,19125
Pagado,12875
Pagado,29325
Pagado,18000
Pagado,20025
Pagado,21200
Pagado,8400
Pagado,12325
Pagado,19725
Pagado,29100
Pagado,12000
Pagado,28000
Pagado,15000
Pagado,31300
Pagado,16800
Pagado,2600
Pagado,23675
Pagado,32000
Pagado,22000
Pagado,25000
Pagado,15250
Pagado,30000
Pagado,35000
Pagado,24000
Pagado,16800
Pagado,20000
Pagado,18000
Pagado,14500
Pagado,20000
Pagado,32350
Pagado,20800
Pagado,31525
Pagado,25000
Pagado,20000
Pagado,35000
Pagado,30000
Pagado,20000
Pagado,35000
Pagado,6800
Pagado,35000
Pagado,16350
Pagado,17000
Pagado,16200
Pagado,22000
Pagado,35000
Pagado,20000
Pagado,3150
Pagado,13200
Pagado,30750
Pagado,23000
Pagado,4600
Pagado,35000
Pagado,10000
Pagado,20225
Pagado,12000
Pagado,18000
Pagado,28000
Pagado,25000
Pagado,20000
Pagado,6000
Pagado,20975
Pagado,18000
Pagado,20000
Pagado,24000
Pagado,15000
Pagado,15000
Pagado,35000
Pagado,10000
Pagado,16000
Pagado,24000
Pagado,18825
Pagado,15000
Pagado,14000
Pagado,16000
Pagado,16800
Pagado,9000
Pagado,3500
Pagado,9600
Pagado,29000
Pagado,18825
Pagado,18000
Pagado,18000
Pagado,10800
Pagado,35000
Pagado,16000
Pagado,18200
Pagado,35000
Pagado,15000
Pagado,16000
Pagado,30000
Pagado,21600
Pagado,24250
Pagado,4000
Pagado,25000
Pagado,13000
Pagado,19075
Pagado,5000
Pagado,20000
Pagado,15000
Pagado,15000
Pagado,16000
Pagado,10800
Pagado,1500
Pagado,14400
Pagado,23675
Pagado,21000
Pagado,35000
Pagado,19200
Pagado,21725
Pagado,14500
Pagado,35000
Pagado,28000
Pagado,35000
Pagado,17500
Pagado,35000
Pagado,35000
Pagado,4200
Pagado,25000
Pagado,10450
Pagado,10000
Pagado,18000
Pagado,18000
Pagado,30000
Pagado,20000
Pagado,35000
Pagado,30000
Pagado,25000
Pagado,21000
Pagado,11000
Pagado,10500
Pagado,15000
Pagado,27050
Pagado,17000
Pagado,16000
Pagado,25000
Pagado,18000
Pagado,10000
Pagado,10000
Pagado,35000
Pagado,1000
Pagado,20000
Pagado,22400
Pagado,32000
Pagado,15000
Pagado,25000
Pagado,16000
Pagado,20000
Pagado,15000
Pagado,26000
Pagado,21000
Pagado,25450
Pagado,24000
Pagado,16000
Pagado,12000
Pagado,35000
Pagado,21000
Pagado,18000
Pagado,12000
Pagado,14400
Pagado,35000
Pagado,14800
Pagado,24000
Pagado,13350
Pagado,11000
Pagado,21075
Pagado,34000
Pagado,18000
Pagado,20000
Pagado,10000
Pagado,25000
Pagado,35000
Pagado,16000
Pagado,20500
Pagado,17050
Pagado,28625
Pagado,5000
Pagado,18125
Pagado,16000
Pagado,20000
Pagado,23850
Pagado,16000
Pagado,14000
Pagado,20000
Pagado,35000
Pagado,29600
Pagado,27600
Pagado,35000
Pagado,21000
Pagado,28000
Pagado,12000
Pagado,35000
Pagado,21000
Pagado,22000
Pagado,25000
Pagado,18000
Pagado,25000
Pagado,14600
Pagado,35000
Pagado,25000
Pagado,28500
Pagado,15000
Pagado,20375
Pagado,14400
Pagado,20000
Pagado,18825
Pagado,28000
Pagado,10000
Pagado,14400
Pagado,35000
Pagado,23850
Pagado,35000
Pagado,28000
Pagado,10750
Pagado,25000
Pagado,18700
Pagado,10000
Pagado,20000
Pagado,28000
Pagado,20000
Pagado,28000
Pagado,32400
Pagado,21500
Pagado,26075
Pagado,22950
Pagado,12000
Pagado,15000
Pagado,20000
Pagado,10500
Pagado,35000
Pagado,13000
Pagado,20000
Pagado,24000
Pagado,4800
Pagado,10800
Pagado,17000
Pagado,35000
Pagado,10600
Pagado,25450
Pagado,26200
Pagado,10500
Pagado,22400
Pagado,25975
Pagado,35000
Pagado,25000
Pagado,28500
Pagado,18000
Pagado,28000
Pagado,23275
Pagado,12000
Pagado,15000
Pagado,10000
Pagado,15000
Pagado,24000
Pagado,21000
Pagado,16800
Pagado,25000
Pagado,2875
Pagado,11900
Pagado,35000
Pagado,20000
Pagado,24000
Pagado,19750
Pagado,23500
Pagado,3500
Pagado,1100
Pagado,20000
Pagado,21000
Pagado,16000
Pagado,5500
Pagado,18000
Pagado,20000
Pagado,10500
Pagado,19200
Pagado,10000
Pagado,25000
Pagado,20000
Pagado,19500
Pagado,21175
Pagado,30000
Pagado,18000
Pagado,21000
Pagado,15000
Pagado,19725
Pagado,24000
Pagado,15000
Pagado,12000
Pagado,20000
Pagado,20000
Pagado,18775
Pagado,22250
Pagado,15000
Pagado,10500
Pagado,25000
Pagado,10000
Pagado,16000
Pagado,18900
Pagado,14075
Pagado,10500
Pagado,20000
Pagado,14800
Pagado,17600
Pagado,27725
Pagado,35000
Pagado,12600
Pagado,18000
Pagado,17275
Pagado,17600
Pagado,26000
Pagado,12000
Pagado,2500
Pagado,13500
Pagado,7500
Pagado,12175
Pagado,21000
Pagado,28000
Pagado,21000
Pagado,25775
Pagado,20000
Pagado,16000
Pagado,6000
Pagado,12000
Pagado,17750
Pagado,30000
Pagado,8975
Pagado,19400
Pagado,35000
Pagado,12000
Pagado,21000
Pagado,35000
Pagado,15600
Pagado,9600
Pagado,20000
Pagado,15000
Pagado,16750
Pagado,16600
Pagado,28000
Pagado,23200
Pagado,12000
Pagado,30000
Pagado,5000
Pagado,24000
Pagado,27150
Pagado,19100
Pagado,17000
Pagado,15000
Pagado,17000
Pagado,13000
Pagado,22750
Pagado,12000
Pagado,18225
Pagado,9600
Pagado,25000
Pagado,20000
Pagado,21250
Pagado,31000
Pagado,15500
Pagado,12000
Pagado,30000
Pagado,11500
Pagado,28000
Pagado,28000
Pagado,23500
Pagado,25000
Pagado,20000
Pagado,1000
Pagado,20400
Pagado,35000
Pagado,12000
Pagado,13750
Pagado,21000
Pagado,19750
Pagado,11500
Pagado,19750
Pagado,24000
Pagado,10000
Pagado,20000
Pagado,14500
Pagado,18000
Pagado,20000
Pagado,19700
Pagado,30000
Pagado,24000
Pagado,31200
Pagado,35000
Pagado,22550
Pagado,13600
Pagado,8000
Pagado,10000
Pagado,28000
Pagado,10400
Pagado,13200
Pagado,35000
Pagado,14750
Pagado,20000
Pagado,28000
Pagado,20000
Pagado,15000
Pagado,14400
Pagado,20400
Pagado,30000
Pagado,14400
Pagado,19000
Pagado,30225
Pagado,15000
Pagado,19500
Pagado,16000
Pagado,18000
Pagado,12000
Pagado,16000
Pagado,12375
Pagado,20000
Pagado,16000
Pagado,3600
Pagado,18000
Pagado,26650
Pagado,15000
Pagado,20400
Pagado,18425
Pagado,15000
Pagado,18000
Pagado,18000
Pagado,24000
Pagado,15000
Pagado,15000
Pagado,35000
Pagado,18000
Pagado,5825
Pagado,28100
Pagado,22000
Pagado,20000
Pagado,20000
Pagado,16000
Pagado,10400
Pagado,24000
Pagado,24000
Pagado,35000
Pagado,17000
Pagado,25000
Pagado,24000
Pagado,15000
Pagado,24000
Pagado,16000
Pagado,19200
Pagado,35000
Pagado,4000
Pagado,13000
Pagado,13000
Pagado,18750
Pagado,21000
Pagado,35000
Pagado,10625
Pagado,22400
Pagado,11725
Pagado,35000
Pagado,24375
Pagado,19950
Pagado,18000
Pagado,10000
Pagado,14400
Pagado,7000
Pagado,12000
Pagado,10000
Pagado,10800
Pagado,7200
Pagado,15900
Pagado,24000
Pagado,25000
Pagado,18000
Pagado,10800
Pagado,6000
Pagado,29700
Pagado,25000
Pagado,24000
Pagado,25000
Pagado,20000
Pagado,5000
Pagado,24600
Pagado,16000
Pagado,15000
Pagado,35000
Pagado,30000
Pagado,25000
Pagado,9500
Pagado,35000
Pagado,24000
Pagado,20000
Pagado,20375
Pagado,15000
Pagado,22000
Pagado,16000
Pagado,14000
Pagado,25875
Pagado,35000
Pagado,20000
Pagado,25000
Pagado,33950
Pagado,25000
Pagado,28000
Pagado,15000
Pagado,14000
Pagado,28000
Pagado,30000
Pagado,21775
Pagado,16100
Pagado,8400
Pagado,20000
Pagado,16000
Pagado,24350
Pagado,23750
Pagado,20000
Pagado,17350
Pagado,28000
Pagado,9600
Pagado,12000
Pagado,5000
Pagado,8000
Pagado,18000
Pagado,30000
Pagado,23850
Pagado,17525
Pagado,12000
Pagado,27000
Pagado,14000
Pagado,16000
Pagado,18000
Pagado,35000
Pagado,19000
Pagado,4000
Pagado,23500
Pagado,12000
Pagado,20000
Pagado,25000
Pagado,20000
Pagado,30000
Pagado,30000
Pagado,21000
Pagado,30000
Pagado,35000
Pagado,19725
Pagado,18000
Pagado,25000
Pagado,18000
Pagado,22000
Pagado,34000
Pagado,16000
Pagado,18000
Pagado,30000
Pagado,14000
Pagado,27525
Pagado,15250
Pagado,15000
Pagado,15000
Pagado,27575
Pagado,18000
Pagado,12000
Pagado,20000
Pagado,25000
Pagado,28425
Pagado,20300
Pagado,11700
Pagado,35000
Pagado,27000
Pagado,15600
Pagado,10000
Pagado,20000
Pagado,20675
Pagado,12000
Pagado,25000
Pagado,16000
Pagado,5000
Pagado,16575
Pagado,35000
Pagado,20000
Pagado,20000
Pagado,25450
Pagado,17000
Pagado,30000
Pagado,24250
Pagado,30000
Pagado,30000
Pagado,20000
Pagado,15000
Pagado,26000
Pagado,32875
Pagado,18000
Pagado,12000
Pagado,30000
Pagado,16000
Pagado,23000
Pagado,22000
Pagado,30000
Pagado,18000
Pagado,28100
Pagado,17350
Pagado,25000
Pagado,20000
Pagado,4800
Pagado,11975
Pagado,2400
Pagado,21725
Pagado,33000
Pagado,35000
Pagado,28000
Pagado,12375
Pagado,20000
Pagado,10000
Pagado,19575
Pagado,25975
Pagado,33000
Pagado,17475
Pagado,18000
Pagado,19625
Pagado,18000
Pagado,18000
Pagado,15000
Pagado,25000
Pagado,26000
Pagado,12000
Pagado,35000
Pagado,27300
Pagado,17500
Pagado,32000
Pagado,31300
Pagado,19125
Pagado,35000
Pagado,25975
Pagado,15000
Pagado,13000
Pagado,30000
Pagado,19425
Pagado,17050
Pagado,17000
Pagado,35000
Pagado,19000
Pagado,15000
Pagado,21000
Pagado,14000
Pagado,21200
Pagado,30000
Pagado,12000
Pagado,23075
Pagado,25000
Pagado,18000
Pagado,18000
Pagado,22000
Pagado,15000
Pagado,12000
Pagado,11200
Pagado,16750
Pagado,30025
Pagado,12000
Pagado,24000
Pagado,13925
Pagado,5500
Pagado,14550
Pagado,15000
Pagado,20000
Pagado,7600
Pagado,19125
Pagado,12000
Pagado,7200
Pagado,9000
Pagado,14725
Pagado,20000
Pagado,12000
Pagado,10000
Pagado,22000
Pagado,18000
Pagado,20000
Pagado,24250
Pagado,18000
Pagado,25000
Pagado,17500
Pagado,28000
Pagado,16000
Pagado,20000
Pagado,18000
Pagado,33425
Pagado,35000
Pagado,20000
Pagado,35000
Pagado,30000
Pagado,24000
Pagado,24000
Pagado,3000
Pagado,19800
Pagado,12000
Pagado,18000
Pagado,24000
Pagado,16000
Pagado,15600
Pagado,20000
Pagado,13600
Pagado,28000
Pagado,18000
Pagado,35000
Pagado,19000
Pagado,16000
Pagado,18250
Pagado,21600
Pagado,8000
Pagado,20675
Pagado,20050
Pagado,11200
Pagado,22250
Pagado,29975
Pagado,17475
Pagado,29000
Pagado,16000
Pagado,12800
Pagado,6250
Pagado,18000
Pagado,1900
Pagado,9000
Pagado,30000
Pagado,28000
Pagado,30000
Pagado,20000
Pagado,18000
Pagado,15500
Pagado,12000
Pagado,19600
Pagado,17200
Pagado,27050
Pagado,30000
Pagado,12800
Pagado,35000
Pagado,20000
Pagado,12000
Pagado,16200
Pagado,12000
Pagado,35000
Pagado,12000
Pagado,24000
Pagado,18250
Pagado,13525
Pagado,35000
Pagado,35000
Pagado,25000
Pagado,16000
Pagado,30000
Pagado,18000
Pagado,15650
Pagado,5000
Pagado,25000
Pagado,30000
Pagado,20000
Pagado,28625
Pagado,26400
Pagado,18000
Pagado,11000
Pagado,9000
Pagado,20000
Pagado,8000
Pagado,14950
Pagado,13000
Pagado,25000
Pagado,20000
Pagado,35000
Pagado,18000
Pagado,19750
Pagado,19700
Pagado,11175
Pagado,33425
Pagado,20000
Pagado,10000
Pagado,24000
Pagado,4800
Pagado,20000
Pagado,31025
Pagado,20000
Pagado,21100
Pagado,14375
Pagado,30000
Pagado,21000
Pagado,3000
Pagado,25200
Pagado,10000
Pagado,14000
Pagado,2000
Pagado,8400
Pagado,15000
Pagado,11000
Pagado,30000
Pagado,30225
Pagado,20000
Pagado,21000
Pagado,25000
Pagado,28200
Pagado,24000
Pagado,29000
Pagado,10000
Pagado,25000
Pagado,22400
Pagado,30000
Pagado,19475
Pagado,28000
Pagado,13000
Pagado,12000
Pagado,24000
Pagado,20800
Pagado,30000
Pagado,13650
Pagado,33425
Pagado,35000
Pagado,16950
Pagado,20000
Pagado,11200
Pagado,25000
Pagado,18825
Pagado,24000
Pagado,19425
Pagado,17750
Pagado,26325
Pagado,30000
Pagado,21000
Pagado,25000
Pagado,15500
Pagado,10500
Pagado,16750
Pagado,33150
Pagado,19000
Pagado,20000
Pagado,35000
Pagado,32350
Pagado,24250
Pagado,18000
Pagado,6000
Pagado,14400
Pagado,15000
Pagado,24000
Pagado,35000
